10000; 0.068;;10000;20000;30000;40000;50000;60000;70000;80000;90000;100000
20000; 0.278;; 0.068; 0.278; 0.615; 1.075; 1.711; 2.425; 3.287; 4.326; 5.464; 6.830
30000; 0.615;;;;;;;;;;;
40000; 1.075;;;;;;;;;;;
50000; 1.711;;;;;;;;;;;
60000; 2.425;;;;;;;;;;;
70000; 3.287;;;;;;;;;;;
80000; 4.326;;;;;;;;;;;
90000; 5.464;;;;;;;;;;;
100000; 6.830;;;;;;;;;;;
