100000; 0.049;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.113;; 0.049; 0.113; 0.176; 0.266; 0.318; 0.415; 0.487; 0.583; 0.587; 0.759
300000; 0.176;;;;;;;;;;;
400000; 0.266;;;;;;;;;;;
500000; 0.318;;;;;;;;;;;
600000; 0.415;;;;;;;;;;;
700000; 0.487;;;;;;;;;;;
800000; 0.583;;;;;;;;;;;
900000; 0.587;;;;;;;;;;;
1000000; 0.759;;;;;;;;;;;
