100000; 0.003;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.008;; 0.003; 0.008; 0.014; 0.019; 0.022; 0.027; 0.030; 0.035; 0.040; 0.045
300000; 0.014;;;;;;;;;;;
400000; 0.019;;;;;;;;;;;
500000; 0.022;;;;;;;;;;;
600000; 0.027;;;;;;;;;;;
700000; 0.030;;;;;;;;;;;
800000; 0.035;;;;;;;;;;;
900000; 0.040;;;;;;;;;;;
1000000; 0.045;;;;;;;;;;;
