100000; 0.003;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.006;; 0.003; 0.006; 0.010; 0.013; 0.014; 0.023; 0.021; 0.024; 0.027; 0.037
300000; 0.010;;;;;;;;;;;
400000; 0.013;;;;;;;;;;;
500000; 0.014;;;;;;;;;;;
600000; 0.023;;;;;;;;;;;
700000; 0.021;;;;;;;;;;;
800000; 0.024;;;;;;;;;;;
900000; 0.027;;;;;;;;;;;
1000000; 0.037;;;;;;;;;;;
