100000; 0.020;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.040;; 0.020; 0.040; 0.071; 0.090; 0.111; 0.139; 0.166; 0.185; 0.210; 0.233
300000; 0.071;;;;;;;;;;;
400000; 0.090;;;;;;;;;;;
500000; 0.111;;;;;;;;;;;
600000; 0.139;;;;;;;;;;;
700000; 0.166;;;;;;;;;;;
800000; 0.185;;;;;;;;;;;
900000; 0.210;;;;;;;;;;;
1000000; 0.233;;;;;;;;;;;
