100000; 0.004;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.008;; 0.004; 0.008; 0.014; 0.020; 0.023; 0.028; 0.031; 0.036; 0.042; 0.047
300000; 0.014;;;;;;;;;;;
400000; 0.020;;;;;;;;;;;
500000; 0.023;;;;;;;;;;;
600000; 0.028;;;;;;;;;;;
700000; 0.031;;;;;;;;;;;
800000; 0.036;;;;;;;;;;;
900000; 0.042;;;;;;;;;;;
1000000; 0.047;;;;;;;;;;;
