100000; 0.003;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.006;; 0.003; 0.006; 0.011; 0.014; 0.017; 0.022; 0.025; 0.029; 0.033; 0.037
300000; 0.011;;;;;;;;;;;
400000; 0.014;;;;;;;;;;;
500000; 0.017;;;;;;;;;;;
600000; 0.022;;;;;;;;;;;
700000; 0.025;;;;;;;;;;;
800000; 0.029;;;;;;;;;;;
900000; 0.033;;;;;;;;;;;
1000000; 0.037;;;;;;;;;;;
