100000; 0.012;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.027;; 0.012; 0.027; 0.036; 0.048; 0.056; 0.066; 0.078; 0.088; 0.098; 0.110
300000; 0.036;;;;;;;;;;;
400000; 0.048;;;;;;;;;;;
500000; 0.056;;;;;;;;;;;
600000; 0.066;;;;;;;;;;;
700000; 0.078;;;;;;;;;;;
800000; 0.088;;;;;;;;;;;
900000; 0.098;;;;;;;;;;;
1000000; 0.110;;;;;;;;;;;
