100000; 0.003;;100000;200000;300000;400000;500000;600000;700000;800000;900000;1000000
200000; 0.006;; 0.003; 0.006; 0.009; 0.012; 0.014; 0.018; 0.022; 0.025; 0.028; 0.033
300000; 0.009;;;;;;;;;;;
400000; 0.012;;;;;;;;;;;
500000; 0.014;;;;;;;;;;;
600000; 0.018;;;;;;;;;;;
700000; 0.022;;;;;;;;;;;
800000; 0.025;;;;;;;;;;;
900000; 0.028;;;;;;;;;;;
1000000; 0.033;;;;;;;;;;;
